week_ended,call_money,notice_money,term_money,triparty_repo,market_repo,corp_bond_repo,7. Forex (US $ million),goi_dated_sec,state_govt_sec,t_bill_91d,t_bill_182d,t_bill_364d,cash_mgmt_bills,total_govt_sec,rbi_turnover,money_market_total,repo_total,t_bill_total,year
2010-02-19,12180.4066666667,3312.59,78.6666666666667,134426.883333333,59102.3733333333,,29600.0,15156.9632,596.0256,1248.826,235.873,418.0,,17655.6878,,15571.663333333367,193529.2566666663,1902.699,2010
2010-02-12,9234.752,3624.324,88.6,109223.36,95256.824,,31043.75,16186.5695,741.9399,1680.79375,477.205,460.5,,19547.00815,,12947.676000000001,204480.184,2618.49875,2010
2010-02-05,9179.58333333333,2084.49333333333,111.666666666667,124096.3,70579.3,,33345.2,16959.9844,841.062,2638.632,293.246,832.72,,21565.6444,,11375.743333333328,194675.6,3764.598,2010
2010-01-29,11897.716,3349.468,298.0,90838.42,77885.392,,37819.75,25746.5395,858.501,2395.2625,242.0,222.5,,29464.803,,15545.184000000001,168723.812,2859.7625,2010
2010-01-22,13818.76,3575.76666666667,51.0,115576.866666667,50212.1593333333,,28467.2,22714.84336,473.65,2117.842,337.254,114.597,,25758.18636,,17445.526666666672,165789.0260000003,2569.693,2010
2010-01-15,10998.35,3281.7,89.2133333333333,107894.033333333,64997.72,,29985.8,16640.91388,685.4356,2317.457,162.896,151.05,,19957.75248,,14369.263333333332,172891.753333333,2631.4030000000002,2010
2010-01-08,10484.49,2958.13333333333,144.333333333333,109414.6,44608.6666666667,,32787.4,16399.39264,993.4692,4157.38,521.6,955.968,,23027.80984,,13586.956666666661,154023.26666666672,5634.948,2010
2010-01-01,12512.02,3334.224,118.6,76168.02,55808.332,,22975.75,14078.6828,777.7835,4419.66,175.0,841.4025,,20292.5288,,15964.844000000001,131976.352,5436.0625,2010
2009-12-25,15671.712,5785.876,221.6,106200.82,67021.464,,23538.75,21592.6805,733.79,2520.16625,232.555,25.5,,25104.69175,,21679.188,173222.284,2778.22125,2009
2009-12-18,11466.6366666667,2376.43666666667,78.0,113591.816666667,83412.2466666667,,25853.4,21588.2168,749.0712,4263.244,264.174,131.968,,26996.674,,13921.07333333337,197004.0633333337,4659.3859999999995,2009
2009-12-11,10165.7333333333,2286.00666666667,162.333333333333,121937.8,82537.2333333333,,26122.6,21159.6284,335.5972,991.003,228.572,154.0,,22868.8006,,12614.073333333303,204475.0333333333,1373.575,2009
2009-12-04,11025.528,2746.912,99.2,131476.74,126074.4,,26171.2,22702.482,777.9744,1083.174,221.872,147.401,,24932.9034,,13871.640000000001,257551.13999999998,1452.4470000000001,2009
2009-11-27,14420.2866666667,92.1366666666667,43.3333333333333,109434.633333333,78338.6733333333,,27631.0,38665.1216,696.1384,1624.549,415.331,631.606,,42032.746,,14555.7566666667,187773.3066666663,2671.486,2009
2009-11-20,14989.1933333333,2143.33,86.0,98544.9166666667,91468.76,,24240.0,26620.8948,462.2016,2216.125,320.8,854.16,,30474.1814,,17218.5233333333,190013.6766666667,3391.085,2009
2009-11-13,14056.6133333333,3572.64333333333,134.0,109310.416666667,72883.8333333333,,24783.4,20263.5076,511.232,1778.073,421.989,653.548,,23628.3496,,17763.25666666663,182194.2500000003,2853.6099999999997,2009
2009-11-06,7442.328,3132.072,387.52,95955.26,106232.328,,26862.75,19310.536,973.2378,2829.36375,511.69875,978.4525,,24603.2888,,10961.920000000002,202187.588,4319.515,2009
2009-10-30,15622.72,3295.66666666667,198.0,123469.816666667,84261.0866666667,,31185.8,27583.1048,558.58472,2462.67,364.362,717.08,,31685.80152,,19116.38666666667,207730.9033333337,3544.112,2009
2009-10-23,13173.195,2260.55,17.5,136709.9,138362.34,,26093.75,16974.656,280.60575,3259.88125,232.5,609.385,,21357.028,,15451.244999999999,275072.24,4101.76625,2009
2009-10-16,19456.228,17.132,46.4,114020.22,82736.56,,28002.5,12847.8575,436.3235,1384.5875,651.23,1040.85625,,16360.85475,,19519.760000000002,196756.78,3076.67375,2009
2009-10-09,11783.07,1502.58,36.3333333333333,111867.7,100854.706666667,,30845.2,21218.5004,442.9268,5252.526,700.0,1127.279,,28741.2322,,13321.983333333334,212722.406666667,7079.805,2009
2009-10-02,10032.0933333333,6471.7,80.6666666666667,80768.3,40920.4533333333,,34020.5,25968.383,296.753,3677.4775,580.0,570.0,,31092.6135,,16584.459999999966,121688.7533333333,4827.4775,2009
2009-09-25,14316.752,2326.42,180.0,100016.54,112248.712,,33542.5,31799.0455,654.9845,3361.18375,497.5,767.29,,37080.00375,,16823.172,212265.25199999998,4625.97375,2009
2009-09-18,20840.6433333333,5610.61333333333,295.973333333333,141045.183333333,117410.826666667,,24478.2,36356.168,735.3532,2736.76,181.6,206.84,,40216.7212,,26747.229999999963,258456.01,3125.2000000000003,2009
2009-09-11,12931.2266666667,2676.09,281.583333333333,127934.95,125350.02,,24065.6,20699.104,750.5408,1225.697,392.666,667.162,,23735.1698,,15888.900000000032,253284.97,2285.5249999999996,2009
2009-09-04,16201.35,3575.43333333333,203.333333333333,137098.066666667,105247.826666667,,22608.4,17246.8749,87.898,918.404,272.667,440.134,,18965.9779,,19980.11666666666,242345.893333334,1631.205,2009
2009-08-28,16019.5066666667,3223.65666666667,131.666666666667,113814.566666667,97695.36,,25905.0,20084.9636,821.3512,858.554,95.129,445.096,,22305.0938,,19374.830000000038,211509.926666667,1398.779,2009
2009-08-21,16894.52,6467.49,437.5,142965.1,114741.39,,23964.5,14116.2738,215.8495,1574.95125,462.5075,226.35,,16595.93205,,23799.510000000002,257706.49,2263.80875,2009
2009-08-14,16018.71,95.7933333333333,215.333333333333,128191.7,102263.393333333,,23708.0,12787.0756,624.27388,1476.657,394.8,495.3,,15778.10648,,16329.836666666664,230455.093333333,2366.757,2009
2009-08-07,5906.09333333333,2851.75666666667,249.0,71821.8,75216.0676666667,,21539.8,12037.566,1121.7854,1246.892,467.804,310.871,,15184.9184,,9006.849999999999,147037.8676666667,2025.567,2009
2009-07-31,11436.3233333333,2241.79333333333,292.166666666667,93317.0166666667,73514.9666666667,,28737.6,17681.5296,708.5816,1100.998,214.4,401.393,,20106.9022,,13970.283333333296,166831.9833333334,1716.7910000000002,2009
2009-07-24,19913.3033333333,3995.48,202.666666666667,97963.5666666667,83903.5466666667,,22391.2,21208.0168,417.2432,1657.483,366.95,147.86,,23797.553,,24111.449999999968,181867.1133333334,2172.293,2009
2009-07-17,12084.6166666667,3211.78666666667,539.133333333333,92755.0333333333,85254.72,,23442.8,23138.0084,305.672,2825.74,162.0,441.77,,26873.1904,,15835.536666666703,178009.7533333333,3429.5099999999998,2009
2009-07-10,8658.62,2912.8,360.333333333333,89528.9,78988.0133333333,,25014.0,26712.8236,702.3444,2275.629,102.0,402.68,,30195.477,,11931.753333333334,168516.9133333333,2780.3089999999997,2009
2009-07-03,13341.464,1795.676,494.8,49215.76,51352.28,,32265.0,38453.799,266.791,3895.0275,500.0,516.25,,43631.8675,,15631.939999999999,100568.04000000001,4911.2775,2009
2009-06-26,15865.23,3289.00666666667,232.836666666667,103032.133333333,82516.8133333333,,26938.4,21081.1896,262.5506,2700.402,103.16,533.288,,24680.5902,,19387.073333333337,185548.9466666663,3336.85,2009
2009-06-19,19730.3933333333,3607.43333333333,287.0,116971.183333333,99965.6733333333,,26677.6,22140.484,298.811,1017.756,403.667,1018.656,,24879.374,,23624.82666666663,216936.85666666628,2440.0789999999997,2009
2009-06-12,15396.09,3397.11666666667,128.333333333333,116961.966666667,79809.28,,24762.2,14948.557,600.933,936.029,366.0,700.72,,17552.239,,18921.54,196771.246666667,2002.749,2009
2009-06-05,13683.8466666667,2690.24666666667,270.0,98935.7333333333,100332.153333333,,28095.2,19684.7452,484.67,2042.07,50.0,442.6,,22704.0852,,16644.093333333367,199267.8866666663,2534.6699999999996,2009
2009-05-29,15732.06,4261.69,170.833333333333,107716.016666667,85799.3466666667,,29318.4,17542.2492,333.4182,1276.771,169.241,258.012,,19579.6914,,20164.583333333332,193515.3633333337,1704.024,2009
2009-05-22,17308.36,2102.33333333333,337.666666666667,99183.9666666667,98389.06,,33536.6,22657.296,481.0224,1550.69,188.225,190.6,,25067.8334,,19748.359999999997,197573.0266666667,1929.5149999999999,2009
2009-05-15,17293.448,5509.892,293.8,112281.94,98772.952,,25516.6,20369.3662,703.6488,2056.197,82.328,506.4,,23717.94,,23097.14,211054.892,2644.925,2009
2009-05-08,21756.2233333333,72.43,500.0,86721.5666666667,92670.5933333333,,31712.6,29857.914408,1664.1928,3823.528,340.559,684.29,,36370.484208,,22328.6533333333,179392.15999999997,4848.3769999999995,2009
2009-05-01,14385.275,10111.825,628.0,74348.45,77078.15,,33625.6666666667,30647.236,1336.22066666667,1833.015,857.406666666667,878.62,,35552.4983333333,,25125.1,151426.59999999998,3569.041666666667,2009
2009-04-24,19146.7433333333,4497.45,277.333333333333,86891.8833333333,88257.6733333333,,26322.6,38562.124,690.3004,2847.993,424.154,1224.267,,43748.8384,,23921.526666666632,175149.55666666658,4496.414,2009
2009-04-17,17089.04,4501.824,536.36,96621.74,68315.1792,,32024.5,31066.3115,1005.594,3077.0625,617.54375,757.555,,36524.06675,,22127.224000000002,164936.9192,4452.16125,2009
2009-04-10,12267.47,6531.875,1127.5,83400.45,94573.16,,35863.6666666667,19754.5366666667,1047.797,6499.99666666667,1154.66666666667,2186.16666666667,,30643.1636666667,,19926.845,177973.61,9840.830000000009,2009
2009-04-03,12926.175,8547.53,671.0,76146.925,55030.13,,47592.6666666667,21496.1117133333,1117.39633333333,1305.56833333333,314.3,499.481666666667,,24732.8580466667,,22144.705,131177.055,2119.3499999999967,2009
2009-03-27,19069.912,5281.54,706.1,83774.52,96587.096,,38810.75,13019.4375,3098.3385,1475.43375,161.875,670.90125,,18425.986,,25057.552,180361.616,2308.21,2009
2009-03-20,26604.3533333333,5187.91666666667,1012.16666666667,119236.533333333,83213.6133333333,,35306.2,16568.504,1098.718,1626.72,314.442,671.844,,20280.228,,32804.43666666664,202450.14666666632,2613.0060000000003,2009
2009-03-13,21483.795,9257.095,526.0,89118.175,95816.75,,29794.3333333333,16444.0846666667,1074.41093333333,1959.23166666667,285.025,581.026666666667,,20343.7789333333,,31266.89,184934.925,2825.283333333337,2009
2009-03-06,19287.2533333333,4825.44666666667,534.233333333333,94477.95,81131.0066666667,,29867.0,17861.2704,766.55492,1817.441,364.848,399.2,,21209.31432,,24646.933333333305,175608.9566666667,2581.489,2009
2009-02-27,17323.04,6207.176,1240.0,75319.72,86633.672,,31877.0,15721.622,241.86105,2486.40375,601.75,666.46375,,19718.10055,,24770.216,161953.392,3754.6175,2009
2009-02-20,20594.432,8766.88,765.2,87003.842,66758.288,,25608.25,18479.628655,223.6325,1505.93375,204.9,458.50125,,20872.596155,,30126.512,153762.13,2169.335,2009
2009-02-13,17603.73,5595.77333333333,663.333333333333,73535.75,87113.4046666667,,19278.4,20814.703924,202.27396,2466.73,176.84,429.853,,24090.400884,,23862.836666666662,160649.1546666667,3073.4230000000002,2009
2009-02-06,20546.9066666667,5089.23,583.333333333333,72013.3666666667,77378.8666666667,,23280.2,18154.4988,27.9226,2243.224,178.6,383.917,,20988.1624,,26219.47000000003,149392.2333333334,2805.741,2009
2009-01-30,14471.492,5631.404,361.6,61318.86,78864.424,,26670.0,21491.504325,153.9267,1680.8525,15.0,374.78,,23716.063525,,20464.496,140183.28399999999,2070.6324999999997,2009
2009-01-23,19050.52,4666.39333333333,751.666666666667,65082.4666666667,76915.14,,22679.8,29943.3908,199.5926,1096.353,331.269,702.0,,32272.6054,,24468.579999999998,141997.6066666667,2129.6220000000003,2009
2009-01-16,21673.05,4867.1,433.8,66042.7166666667,76238.8933333333,,31044.6,34558.0916,475.45172,1785.515,27.72,600.266,,37447.04432,,26973.95,142281.61,2413.501,2009
2009-01-09,14898.764,6163.064,526.0,69459.66,67274.816,,28991.0,33893.049885,239.532,1090.85,136.55,800.9125,,36160.894385,,21587.828,136734.47600000002,2028.3125,2009
2009-01-02,15162.55,2857.55333333333,641.666666666667,56574.9166666667,58975.88,,26501.4,30259.68298,206.0312,682.275,139.43,275.084,,31562.50318,,18661.769999999997,115550.79666666669,1096.789,2009
2008-12-26,16744.208,5225.056,510.8,72014.98,56240.784,,27646.0,27885.1825,608.579,948.78125,176.15,384.67625,,30003.369,,22480.064,128255.764,1509.6075,2008
2008-12-19,22060.1466666667,3693.63666666667,593.333333333333,66257.7166666667,57376.8666666667,,30872.4,42386.81346,639.61584,1860.986,73.257,611.275,,45571.9473,,26347.1166666667,123634.5833333334,2545.518,2008
2008-12-12,22815.372,6836.416,229.2,61864.94,74646.472,,30953.25,34192.0105,317.0495,1795.88625,186.41625,230.46,,36721.8225,,29880.988,136511.412,2212.7625,2008
2008-12-05,17554.4733333333,2910.86333333333,463.0,58147.0833333333,82871.1466666667,,30793.2,29519.7408,311.764,1623.089,176.45,636.305,,32267.3488,,20928.33666666663,141018.22999999998,2435.844,2008
2008-11-28,21725.928,8875.404,508.0,58321.82,78421.784,,31130.5,27242.833025,220.0543,1491.4475,226.5,372.46875,,29553.303575,,31109.332000000002,136743.604,2090.41625,2008
2008-11-21,21632.3366666667,4099.29666666667,756.666666666667,51148.45,74426.8533333333,,30892.2,23580.2872,190.4152,1434.627,185.565,953.106,,26344.0004,,26488.300000000036,125575.3033333333,2573.298,2008
2008-11-14,17271.708,6403.368,304.0,53511.84,53715.632,,30871.5,12639.7897,181.8615,1025.495,131.405,858.495,,14837.0462,,23979.076,107227.472,2015.395,2008
2008-11-07,23046.1933333333,4232.82333333333,654.666666666667,41881.7166666667,48371.6933333333,,39780.4,14980.0366,58.8768,672.511,166.724,459.532,,16337.6804,,27933.683333333298,90253.41,1298.7669999999998,2008
2008-10-31,21567.085,11218.6,202.5,35797.3,28028.65,,45805.0,13413.9125333333,37.4733333333333,805.46,153.696666666667,193.806666666667,,14604.3492,,32988.185,63825.950000000004,1152.963333333334,2008
2008-10-24,19025.748,7732.08,614.0,40173.44,48141.704,,46577.0,17287.91955,356.1555,816.825,134.08125,762.68875,,19357.67005,,27371.828,88315.144,1713.595,2008
2008-10-17,27629.5933333333,6809.40666666667,754.066666666667,36529.25,33323.5933333333,,36832.4,15873.6968,173.6308,556.965,162.96,354.01,,17121.2626,,35193.06666666664,69852.8433333333,1073.935,2008
2008-10-10,24973.152,6162.452,372.8,23393.86,39160.848,,44304.25,14612.086,91.9385,472.3375,52.27625,119.10375,,15347.742,,31508.404,62554.708,643.7175,2008
2008-10-03,17399.83,9642.41,439.25,22394.625,38957.51,,46765.0,11354.5046666667,145.699333333333,564.978333333333,224.466666666667,134.068333333333,,12423.7173333333,,27481.49,61352.135,923.5133333333331,2008
2008-09-26,14254.1833333333,5996.40666666667,466.0,31804.4,38169.9266666667,,43426.0,11685.394,6.2248,535.717,133.32,262.449,,12623.1048,,20716.58999999997,69974.3266666667,931.4860000000001,2008
2008-09-19,26055.2766666667,7015.25666666667,540.333333333333,30318.15,35252.5866666667,,47433.6,17102.14848,51.7676,824.433,115.229,181.858,,18275.43608,,33610.866666666705,65570.7366666667,1121.52,2008
2008-09-12,23591.7433333333,5875.15,1018.0,54276.05,50109.7133333333,,40364.8,15648.8968,56.628,989.561,255.242,387.345,,17337.6728,,30484.893333333297,104385.7633333333,1632.1480000000001,2008
2008-09-05,19922.792,7611.3,574.0,52957.42,44780.84,,40086.75,18993.2425,21.3076,1133.8475,51.76,297.4825,,20497.6401,,28108.092,97738.26,1483.0900000000001,2008
2008-08-29,20721.1433333333,5004.68333333333,679.333333333333,48960.3,50412.12,,36717.6,15144.984,25.397,952.357,27.412,78.0,,16228.15,,26405.159999999963,99372.42000000001,1057.769,2008
2008-08-22,20833.836,7234.288,591.4,37979.4,38924.696,,36660.5,10198.4045,42.14525,715.7975,251.5325,172.775,,11380.65475,,28659.524,76904.096,1140.105,2008
2008-08-15,24615.232,6035.504,972.0,44334.64,39059.256,,31040.75,14421.98428,48.7611,585.19125,65.495,459.23125,,15580.66288,,31622.736,83393.89600000001,1109.9175,2008
2008-08-08,21495.98,6690.26666666667,851.666666666667,48302.6833333333,39451.2933333333,,34461.2,8967.504128,159.4596,537.14,26.291,261.235,,9951.629728,,29037.913333333338,87753.9766666666,824.666,2008
2008-08-01,16924.83,4538.68,180.5,54471.85,45100.5733333333,,33225.0,8345.8712,29.08852,335.775,109.019,513.871,,9333.62472,,21644.010000000002,99572.4233333333,958.665,2008
2008-07-25,25108.38,6511.76666666667,510.333333333333,35066.65,26470.4333333333,,34905.0,8712.2588,37.122,324.681,197.276,197.524,,9468.8618,,32130.480000000003,61537.0833333333,719.481,2008
2008-07-18,25282.1333333333,3970.17,316.333333333333,40708.95,31632.6133333333,,30567.2,6230.3188,63.062,197.262,40.797,210.391,,6741.8308,,29568.636666666633,72341.5633333333,448.45,2008
2008-07-11,25460.1966666667,7843.44,276.666666666667,47871.0833333333,29183.4333333333,,32965.8,8713.6202,41.67048,320.909,136.918,447.2,,9660.31768,,33580.303333333366,77054.5166666666,905.027,2008
2008-07-04,17511.24,4596.992,571.6,58167.24,41994.568,,48808.25,6518.656,891.997,112.035,202.7625,752.48,,8477.9305,,22679.832000000002,100161.80799999999,1067.2775000000001,2008
2008-06-27,24802.1833333333,6987.83333333333,298.333333333333,50488.9,34007.6466666667,,37365.4,10743.0636,126.628,486.521,170.28,288.844,,11815.3366,,32088.349999999966,84496.54666666669,945.645,2008
2008-06-20,19812.5233333333,3151.27333333333,590.0,71607.7833333333,47369.8733333333,,29407.6,10439.7308,27.1528,664.321,1.561,94.204,,11226.9696,,23553.796666666633,118977.65666666659,760.086,2008
2008-06-13,18296.6,3985.26666666667,397.333333333333,83160.7666666667,51283.82,,29755.6,11331.4836,61.524,325.936,81.911,88.598,,11889.4526,,22679.2,134444.5866666667,496.445,2008
2008-06-06,19080.93,3465.49,252.833333333333,81908.7333333333,48529.48,,31941.2,6553.152,73.742,536.285,55.6,512.335,,7731.114,,22799.25333333333,130438.21333333329,1104.22,2008
2008-05-30,22237.4266666667,4934.38,467.166666666667,77787.2166666667,56769.6,,34183.8,9923.9156,102.2652,182.923,31.776,56.0,,10296.8798,,27638.973333333368,134556.8166666667,270.699,2008
2008-05-23,12732.788,3994.336,1096.0,65444.9,56359.552,,29473.25,9646.914,25.075,848.1275,178.15,258.99875,,10957.26525,,17823.124,121804.452,1285.2762500000001,2008
2008-05-16,22792.0666666667,4320.71,289.0,76666.9,64415.9,,34310.0,14032.4094,42.206,482.042,89.37,175.22,,14821.2474,,27401.776666666698,141082.8,746.6320000000001,2008
2008-05-09,16462.7166666667,4066.59333333333,453.333333333333,77028.2,65978.6933333333,,31488.0,17310.2836,2009.5068,615.309,204.059,350.167,,20489.3254,,20982.643333333363,143006.8933333333,1169.5349999999999,2008
2008-05-02,22035.996,5272.712,374.0,81768.1,58989.464,,35107.75,15237.581,222.185,415.99625,47.0,157.53875,,16080.301,,27682.708,140757.564,620.535,2008
2008-04-25,21558.8366666667,4082.26333333333,756.666666666667,76649.4,63537.9,,29415.8,8648.28312,265.43756,414.964,143.84,321.547,,9794.07168,,26397.766666666696,140187.3,880.351,2008
2008-04-18,15242.465,7376.3,191.5,70764.7,49412.78,,24253.6666666667,8723.26,72.8833333333333,540.388333333333,108.0,216.666666666667,,9661.19833333333,,22810.265,120177.48,865.055,2008
2008-04-11,12334.3933333333,2724.43333333333,858.666666666667,75997.6833333333,69614.7266666667,,25641.0,11356.8212,37.016,738.537,136.04,517.876,,12786.2902,,15917.4933333333,145612.41,1392.453,2008
2008-04-04,15273.768,4718.072,259.6,67397.72,38298.976,,38326.25,9257.964205,168.1124,367.75,201.67875,838.7075,,10834.212855,,20251.44,105696.696,1408.13625,2008
